2014-08-14 15:22:00
studyName	sampleName	splitTotal	otuTableTotal	percentAssigned
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiD85.630573	130787	17978	0.137460145121
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiD70.630582	131406	107813	0.820457208955
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiC38.630577	133300	107386	0.8055963991
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiC11.630508	133567	59364	0.444451099448
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiD79.630691	134015	114771	0.856404133866
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiB24.630640	134839	119900	0.889208611752
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiC4.630514	134886	1928	0.0142935515917
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiB26.630672	135963	116006	0.853217419445
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiD30.630559	135969	123558	0.908721841008
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiA75.630480	138135	11533	0.0834907879972
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiC69.630743	139160	108383	0.778837309572
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiD82.630740	141002	128641	0.912334576815
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiC39.630669	141313	107555	0.761111858074
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiD81.630517	142535	118906	0.834223173256
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiB35.630613	144008	129526	0.899436142437
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiB27.630481	144364	129455	0.896726330664
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiA73.630558	144862	81	0.000559152848918
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiD77.630648	145050	128974	0.889169251982
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiC76.630702	147005	64770	0.440597258597
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiC59.630576	147614	127997	0.867106101047
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiA40.630747	149077	110275	0.739718400558
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiD71.630563	150790	127498	0.845533523443
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiA70.630727	150986	131495	0.870908561059
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiB5.630686	151397	130770	0.863755556583
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiB54.630662	152826	123288	0.8067213694
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiB19.630748	153500	128266	0.835609120521
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiC5.630511	153722	139332	0.906389456291
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiD83.630536	154125	81512	0.528869424169
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiC68.630575	154591	82565	0.534086719149
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiB28.630718	155221	133861	0.862389753964
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiA68.630675	157072	134135	0.853971427116
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiB18.630503	162165	128553	0.792729627232
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiB63.630541	162628	68656	0.422165924687
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiB62.630504	164145	30138	0.183605958147
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiA29.630489	164682	144832	0.879464665234
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiB34.630526	164798	138941	0.843098824015
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiC84.630614	164982	145844	0.883999466608
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiB9.630663	165714	124206	0.749520257794
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiD19.630713	169575	58318	0.343906825888
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiB10.630712	171296	161426	0.942380440874
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiC36.630570	171328	88627	0.517294312663
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiC8.630515	172341	149445	0.86714710951
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiD78.630676	182543	161932	0.887089617241
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiC71.630624	183963	129726	0.705174410072
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiB12.630521	184187	156791	0.851259860902
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiA26.630734	186442	160948	0.863260424153
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiD86.630560	186456	159178	0.853702750247
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiD84.630715	191497	76528	0.399630281414
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiC10.630512	192543	156197	0.811231776798
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiA77.630482	193948	158989	0.819750654815
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiB8.630610	193985	176340	0.909039358713
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiD87.630670	194507	170857	0.878410545636
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiB39.630496	203886	187808	0.92114220692
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiD72.630479	204685	153849	0.7516378826
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiA59.630618	208799	171086	0.819381318876
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiB6.630523	209560	191666	0.914611567093
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiC24.630726	211291	178247	0.843609051024
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiD80.630623	212024	196961	0.928956155907
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiC72.630477	214156	165073	0.770807261996
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiD18.630658	216172	27066	0.125205854597
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiC64.630500	218679	113442	0.518760374796
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiB48.630535	221083	197683	0.8941573979
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiD21.630530	232066	217045	0.935272724139
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiC6.630549	233092	115142	0.493976627254
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiC70.630679	238278	91091	0.382288755152
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiA12.630641	240943	106376	0.441498611705
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiA13.630478	245813	133774	0.544210436389
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiA16.630731	267346	5423	0.0202845750451
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiD17.630620	268559	70427	0.262240327079
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiA14.630468	270145	185962	0.688378463418
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiD24.630632	293324	237708	0.810393967081
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiC7.630730	293602	198349	0.675571011097
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiC9.630539	294256	175481	0.596354874667
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiD20.630615	303893	91457	0.300951321682
Flores_Residential_Kitchen_Microbiology_study_1566.txt	KiB32.630550	346733	308804	0.890610354365
Flores_restroom_surface_biogeography_study_1335.txt	PTBF1.489562	14	13	0.928571428571
Flores_restroom_surface_biogeography_study_1335.txt	EKCM9.489514	35	28	0.8
Flores_restroom_surface_biogeography_study_1335.txt	PTBF4.489483	36	34	0.944444444444
Flores_restroom_surface_biogeography_study_1335.txt	PTAM4.489517	532	524	0.984962406015
Flores_restroom_surface_biogeography_study_1335.txt	PTCM2.489469	1134	1046	0.922398589065
Flores_restroom_surface_biogeography_study_1335.txt	PTAM9.489543	1387	1340	0.966113914924
Flores_restroom_surface_biogeography_study_1335.txt	PTCM5.489525	1428	1361	0.953081232493
Flores_restroom_surface_biogeography_study_1335.txt	PTCF10.489534	1501	1209	0.80546302465
Flores_restroom_surface_biogeography_study_1335.txt	PTAM3.489461	1662	1583	0.952466907341
Flores_restroom_surface_biogeography_study_1335.txt	PTBF9.489570	1880	1814	0.964893617021
Flores_restroom_surface_biogeography_study_1335.txt	PTAM6.489451	1899	1805	0.950500263296
Flores_restroom_surface_biogeography_study_1335.txt	PTCF2.489540	2049	1988	0.970229380185
Flores_restroom_surface_biogeography_study_1335.txt	EKBF9.489520	2055	1962	0.954744525547
Flores_restroom_surface_biogeography_study_1335.txt	PTCF3.489529	2093	1989	0.950310559006
Flores_restroom_surface_biogeography_study_1335.txt	PTCM3.489508	2097	2048	0.976633285646
Flores_restroom_surface_biogeography_study_1335.txt	PTCF4.489538	2099	2051	0.977131967604
Flores_restroom_surface_biogeography_study_1335.txt	PTCF9.489454	2104	2023	0.961501901141
Flores_restroom_surface_biogeography_study_1335.txt	PTCF6.489533	2175	1914	0.88
Flores_restroom_surface_biogeography_study_1335.txt	PTBM2.489516	2188	2095	0.957495429616
Flores_restroom_surface_biogeography_study_1335.txt	PTCM1.489536	2291	2197	0.958969882148
Flores_restroom_surface_biogeography_study_1335.txt	PTCF1.489467	2295	2238	0.975163398693
Flores_restroom_surface_biogeography_study_1335.txt	B2.489526	2296	2167	0.94381533101
Flores_restroom_surface_biogeography_study_1335.txt	EKBF5.489551	2371	2310	0.974272458878
Flores_restroom_surface_biogeography_study_1335.txt	PTCM4.489484	2411	2311	0.95852343426
Flores_restroom_surface_biogeography_study_1335.txt	PTCF5.489507	2425	2300	0.948453608247
Flores_restroom_surface_biogeography_study_1335.txt	PTCF8.489486	2443	2268	0.928366762178
Flores_restroom_surface_biogeography_study_1335.txt	PTCM7.489468	2459	2188	0.889792598617
Flores_restroom_surface_biogeography_study_1335.txt	PTCM6.489574	2461	2368	0.962210483543
Flores_restroom_surface_biogeography_study_1335.txt	PTBF7.489532	2485	1957	0.787525150905
Flores_restroom_surface_biogeography_study_1335.txt	EKCM5.489561	2589	2479	0.957512553109
Flores_restroom_surface_biogeography_study_1335.txt	PTCM10.489512	2591	2000	0.771902740255
Flores_restroom_surface_biogeography_study_1335.txt	EKCF9.489499	2602	2511	0.965026902383
Flores_restroom_surface_biogeography_study_1335.txt	PTCM9.489527	2621	2555	0.974818771461
Flores_restroom_surface_biogeography_study_1335.txt	PTCF7.489531	2780	2164	0.778417266187
Flores_restroom_surface_biogeography_study_1335.txt	PTBM3.489559	2785	2646	0.950089766607
Flores_restroom_surface_biogeography_study_1335.txt	B1.489537	2831	2749	0.971034969975
Flores_restroom_surface_biogeography_study_1335.txt	PTAM7.489553	2978	2400	0.805910006716
Flores_restroom_surface_biogeography_study_1335.txt	PTCM8.489465	3065	2163	0.705709624796
Flores_restroom_surface_biogeography_study_1335.txt	PTBF10.489566	3088	2390	0.77396373057
Flores_restroom_surface_biogeography_study_1335.txt	EKCF2.489571	3148	3004	0.954256670902
Flores_restroom_surface_biogeography_study_1335.txt	B3.489528	3264	3251	0.996017156863
Flores_restroom_surface_biogeography_study_1335.txt	PTAM2.489554	3298	3130	0.949060036386
Flores_restroom_surface_biogeography_study_1335.txt	B6.489449	3318	3137	0.945449065702
Flores_restroom_surface_biogeography_study_1335.txt	PTAF10.489458	3486	2773	0.795467584624
Flores_restroom_surface_biogeography_study_1335.txt	EKBF4.489491	3532	3449	0.976500566251
Flores_restroom_surface_biogeography_study_1335.txt	EKBM2.489466	3564	3469	0.973344556678
Flores_restroom_surface_biogeography_study_1335.txt	EKAM4.489564	3600	3471	0.964166666667
Flores_restroom_surface_biogeography_study_1335.txt	EKBF2.489510	3614	3535	0.978140564471
Flores_restroom_surface_biogeography_study_1335.txt	EKAF4.489521	3641	3591	0.986267508926
Flores_restroom_surface_biogeography_study_1335.txt	EKBF8.489493	3657	3530	0.965272080941
Flores_restroom_surface_biogeography_study_1335.txt	PTBF5.489479	3716	3608	0.97093649085
Flores_restroom_surface_biogeography_study_1335.txt	PTBF2.489545	3727	3434	0.921384491548
Flores_restroom_surface_biogeography_study_1335.txt	PTAM10.489487	3750	3002	0.800533333333
Flores_restroom_surface_biogeography_study_1335.txt	PTAM5.489496	3760	3591	0.955053191489
Flores_restroom_surface_biogeography_study_1335.txt	EKCM6.489475	3761	3630	0.965168838075
Flores_restroom_surface_biogeography_study_1335.txt	EKBM3.489450	3810	3615	0.948818897638
Flores_restroom_surface_biogeography_study_1335.txt	EKCF1.489542	3830	3591	0.937597911227
Flores_restroom_surface_biogeography_study_1335.txt	EKBF10.489552	3834	2813	0.73369848722
Flores_restroom_surface_biogeography_study_1335.txt	EKCF6.489456	3861	3633	0.940947940948
Flores_restroom_surface_biogeography_study_1335.txt	PTBM6.489476	3873	3559	0.918925897237
Flores_restroom_surface_biogeography_study_1335.txt	EKAF9.489500	3881	3667	0.944859572275
Flores_restroom_surface_biogeography_study_1335.txt	PTBM4.489490	3884	3707	0.954428424305
Flores_restroom_surface_biogeography_study_1335.txt	PTAF2.489522	3909	3775	0.965720133026
Flores_restroom_surface_biogeography_study_1335.txt	EKAF2.489569	3920	3773	0.9625
Flores_restroom_surface_biogeography_study_1335.txt	EKBF1.489501	3942	3766	0.955352612887
Flores_restroom_surface_biogeography_study_1335.txt	PTAM8.489453	3963	3860	0.974009588695
Flores_restroom_surface_biogeography_study_1335.txt	EKAM10.489518	3981	3322	0.834463702587
Flores_restroom_surface_biogeography_study_1335.txt	EKCF7.489557	4005	3334	0.832459425718
Flores_restroom_surface_biogeography_study_1335.txt	PTBM8.489497	4027	3842	0.954060094363
Flores_restroom_surface_biogeography_study_1335.txt	PTAF5.489560	4060	3968	0.977339901478
Flores_restroom_surface_biogeography_study_1335.txt	EKAF10.489503	4093	3162	0.772538480332
Flores_restroom_surface_biogeography_study_1335.txt	PTBM7.489547	4097	3389	0.827190627288
Flores_restroom_surface_biogeography_study_1335.txt	EKCM4.489509	4102	3966	0.966845441248
Flores_restroom_surface_biogeography_study_1335.txt	EKCM2.489495	4126	4021	0.974551623849
Flores_restroom_surface_biogeography_study_1335.txt	EKBM4.489515	4142	4022	0.971028488653
Flores_restroom_surface_biogeography_study_1335.txt	PTAF8.489480	4144	3977	0.959700772201
Flores_restroom_surface_biogeography_study_1335.txt	EKCF8.489457	4160	3819	0.918028846154
Flores_restroom_surface_biogeography_study_1335.txt	EKAM5.489530	4232	4107	0.970463137996
Flores_restroom_surface_biogeography_study_1335.txt	EKCF5.489488	4234	4093	0.96669815777
Flores_restroom_surface_biogeography_study_1335.txt	EKAF3.489546	4244	3899	0.918708765316
Flores_restroom_surface_biogeography_study_1335.txt	EKCM1.489478	4278	4104	0.959326788219
Flores_restroom_surface_biogeography_study_1335.txt	EKAF7.489567	4324	3507	0.811054579093
Flores_restroom_surface_biogeography_study_1335.txt	EKBM8.489473	4337	4170	0.96149412036
Flores_restroom_surface_biogeography_study_1335.txt	PTAF1.489471	4369	4138	0.947127489128
Flores_restroom_surface_biogeography_study_1335.txt	EKCM8.489573	4421	4222	0.954987559376
Flores_restroom_surface_biogeography_study_1335.txt	PTBM10.489535	4435	3538	0.797745208568
Flores_restroom_surface_biogeography_study_1335.txt	EKAF1.489470	4448	4287	0.963803956835
Flores_restroom_surface_biogeography_study_1335.txt	PTAF6.489492	4473	4134	0.924211938296
Flores_restroom_surface_biogeography_study_1335.txt	PTBM9.489505	4475	4339	0.969608938547
Flores_restroom_surface_biogeography_study_1335.txt	EKAM8.489462	4509	4379	0.971168773564
Flores_restroom_surface_biogeography_study_1335.txt	EKCM10.489502	4531	3747	0.826969763849
Flores_restroom_surface_biogeography_study_1335.txt	EKBM9.489548	4572	4307	0.942038495188
Flores_restroom_surface_biogeography_study_1335.txt	EKAF5.489565	4575	4221	0.92262295082
Flores_restroom_surface_biogeography_study_1335.txt	EKCF4.489498	4593	4454	0.969736555628
Flores_restroom_surface_biogeography_study_1335.txt	PTAF7.489568	4632	3858	0.832901554404
Flores_restroom_surface_biogeography_study_1335.txt	EKBM10.489477	4633	3718	0.80250377725
Flores_restroom_surface_biogeography_study_1335.txt	EKAM7.489572	4660	3875	0.831545064378
Flores_restroom_surface_biogeography_study_1335.txt	EKBM6.489504	4800	4189	0.872708333333
Flores_restroom_surface_biogeography_study_1335.txt	EKAM6.489544	4931	4739	0.961062664774
Flores_restroom_surface_biogeography_study_1335.txt	EKBM5.489472	5044	4809	0.95340999207
Flores_restroom_surface_biogeography_study_1335.txt	B5.489455	5203	5141	0.988083797809
Flores_restroom_surface_biogeography_study_1335.txt	EKBF7.489524	5292	4296	0.81179138322
Flores_restroom_surface_biogeography_study_1335.txt	EKBM7.489474	5294	4187	0.79089535323
Flores_restroom_surface_biogeography_study_1335.txt	EKCF10.489541	5297	4410	0.832546724561
Flores_restroom_surface_biogeography_study_1335.txt	EKAM1.489459	5381	5072	0.942575729418
Flores_restroom_surface_biogeography_study_1335.txt	EKAF6.489460	5411	3459	0.639253372759
Flores_restroom_surface_biogeography_study_1335.txt	PTAF9.489513	5419	5096	0.940394906809
Flores_restroom_surface_biogeography_study_1335.txt	EKCM7.489464	5519	4563	0.826780213807
Flores_restroom_surface_biogeography_study_1335.txt	EKAF8.489558	7053	6917	0.980717425209
Gauzere_core_1of3.txt	Hospital	11121	10465	0.941012498876
Gauzere_core_2of3.txt	Louvre	14325	13210	0.922164048866
Gauzere_core_3of3.txt	Office	10923	9872	0.903781012542
Hospodsky_Classrooms_1of2.txt	Floordust4	5032	2641	0.524841017488
Hospodsky_Classrooms_1of2.txt	Indoorair1	1988	1005	0.505533199195
Hospodsky_Classrooms_1of2.txt	HVACdust1	963	498	0.517133956386
Hospodsky_Classrooms_1of2.txt	HVACduct2	521	267	0.512476007678
Hospodsky_Classrooms_1of2.txt	HVACduct1	496	271	0.546370967742
Hospodsky_Classrooms_1of2.txt	HVACdust2	453	227	0.501103752759
Hospodsky_Classrooms_1of2.txt	HVACdust3	422	184	0.436018957346
Hospodsky_Classrooms_1of2.txt	Indoorair2	329	156	0.474164133739
Hospodsky_Classrooms_1of2.txt	Indoorair3	305	152	0.498360655738
Hospodsky_Classrooms_1of2.txt	Floordust1	240	128	0.533333333333
Hospodsky_Classrooms_1of2.txt	HVACduct3	176	109	0.619318181818
Hospodsky_Classrooms_1of2.txt	Floordust2	103	46	0.446601941748
Hospodsky_Classrooms_2of2.txt	Indoorair5	1084	937	0.864391143911
Hospodsky_Classrooms_2of2.txt	HVACduct4	381	314	0.824146981627
Hospodsky_Classrooms_2of2.txt	Indoorair4	120	106	0.883333333333
Jeon_korea_house_study_2025.txt	Tcul.7.1078787	330	287	0.869696969697
Jeon_korea_house_study_2025.txt	Rcul.4.1078786	608	385	0.633223684211
Jeon_korea_house_study_2025.txt	Tgen.8.1078778	1210	902	0.745454545455
